EmpID,Age,AgeGroup,Attrition,EmploymentStatus,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationLevel,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,SalarySlabOrder,HourlyRate,NumCompaniesWorked,Over18,OverTime,OvertimeHoursMonthly,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,TrainingHours,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager,HireDate,ExitDate,OfficeLocation,WorkMode,EmploymentType,EngagementScore,AbsenceDays,ManagerRating,AnnualBonus,RecruitmentSource,LastPromotionDate,PromotionStatus,ExitReason,SnapshotDate
NX00582,27,26-35,No,Active,Non-Travel,1931.82,Engineering,5,1,High School,Data Science,1,10582,4,Male,4,1,Software Engineer,4,Single,42500,5-8 LPA,2,241.48,1,Y,Yes,37,16,4,2,160,0,5,1,16,1,4,4,3,0,2021-05-31,,Gurugram,On-site,Full-time,69,1,3,36000,Company Careers Page,2022-06-03,Promoted,,2026-05-31
NX00583,30,26-35,Yes,Exited,Travel_Rarely,6386.36,Sales,13,3,Bachelor's,Commerce,1,10583,5,Female,3,3,Senior Account Manager,2,Married,140500,12-18 LPA,4,798.3,2,Y,No,8,16,4,4,160,2,8,5,48,3,0,0,0,0,2024-10-10,2025-03-09,Jaipur,On-site,Full-time,87,13,3,202000,Job Portal,,Not Yet Promoted,Career Change,2026-05-31
NX00584,35,26-35,No,Active,Non-Travel,4909.09,Customer Success,21,4,Master's,Business,1,10584,4,Male,5,3,Customer Success Executive,4,Married,108000,12-18 LPA,4,613.64,4,Y,No,5,15,4,4,160,2,14,2,20,4,2,1,1,2,2023-08-01,,Gurugram,On-site,Full-time,98,5,5,156000,Employee Referral,2025-05-07,Promoted,,2026-05-31
NX00585,28,26-35,Yes,Exited,Travel_Rarely,2590.91,Customer Success,8,3,Bachelor's,Business,1,10585,3,Female,4,2,Customer Success Executive,1,Married,57000,5-8 LPA,2,323.86,4,Y,No,0,12,3,3,160,1,5,1,10,3,1,1,1,0,2024-07-11,2025-12-02,Bengaluru,On-site,Full-time,75,4,4,48000,LinkedIn,,Not Yet Promoted,Better Opportunity,2026-05-31
NX00586,34,26-35,No,Active,Travel_Frequently,5886.36,Sales,4,4,Master's,Commerce,1,10586,2,Male,4,3,Senior Account Manager,4,Married,129500,12-18 LPA,4,735.8,2,Y,No,4,12,4,3,160,1,9,3,18,3,1,0,1,0,2025-04-12,,Jaipur,On-site,Full-time,66,5,4,186000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00587,34,26-35,No,Active,Travel_Rarely,3245.45,Customer Success,11,3,Bachelor's,Communication,1,10587,3,Male,4,2,Customer Success Executive,5,Married,71400,8-12 LPA,3,405.68,3,Y,No,1,10,3,4,160,0,10,2,11,2,6,4,6,2,2020-02-10,,Gurugram,Hybrid,Contract,77,4,3,60000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00588,35,26-35,No,Active,Non-Travel,6681.82,Product,5,2,Diploma,Computer Science,1,10588,3,Male,4,3,Product Manager,2,Single,147000,12-18 LPA,4,835.23,2,Y,No,11,11,2,4,160,0,9,1,10,5,0,0,0,0,2026-02-26,,Mumbai,On-site,Full-time,62,1,2,141000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00589,34,26-35,No,Active,Travel_Rarely,5431.82,Engineering,13,4,Master's,Computer Science,1,10589,4,Male,4,3,Senior Software Engineer,3,Single,119500,12-18 LPA,4,678.98,3,Y,No,15,17,4,3,160,1,10,4,30,4,9,2,5,2,2016-05-31,,Jaipur,Hybrid,Full-time,80,4,3,172000,Company Careers Page,2021-02-23,Promoted,,2026-05-31
NX00590,24,18-25,No,Active,Travel_Frequently,1750.0,Sales,11,4,Master's,Commerce,1,10590,3,Female,3,1,Sales Executive,2,Single,38500,Below 5 LPA,1,218.75,0,Y,No,14,14,3,4,160,0,2,4,40,4,1,1,1,1,2024-05-31,,Gurugram,Remote,Full-time,60,3,3,23000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00591,24,18-25,Yes,Exited,Travel_Rarely,2052.27,Customer Success,13,3,Bachelor's,Business,1,10591,4,Female,4,1,Customer Success Associate,3,Single,45150,5-8 LPA,2,256.53,2,Y,Yes,17,12,4,3,160,0,1,2,20,4,0,0,0,0,2023-10-13,2024-10-12,Bengaluru,Hybrid,Contract,79,2,4,38000,Campus Hiring,,Not Yet Promoted,Better Opportunity,2026-05-31
NX00592,47,46-55,No,Active,Travel_Frequently,7704.55,Human Resources,4,3,Bachelor's,Psychology,1,10592,4,Female,3,4,HR Manager,3,Married,169500,18-25 LPA,5,963.07,3,Y,No,0,10,3,3,160,3,24,3,27,4,9,7,4,4,2016-12-26,,Bengaluru,Hybrid,Full-time,91,9,5,285000,Campus Hiring,2021-09-27,Promoted,,2026-05-31
NX00593,40,36-45,Yes,Exited,Non-Travel,7340.91,Product,22,4,Master's,Computer Science,1,10593,3,Female,3,3,Product Manager,4,Married,161500,18-25 LPA,5,917.61,3,Y,Yes,25,17,4,4,160,1,16,5,45,2,0,0,0,0,2023-05-03,2024-02-28,Mumbai,Hybrid,Full-time,51,4,2,233000,Recruitment Agency,,Not Yet Promoted,Manager / Team,2026-05-31
NX00594,30,26-35,No,Active,Non-Travel,2340.91,Customer Success,25,3,Bachelor's,Commerce,1,10594,2,Male,4,2,Support Specialist,2,Married,51500,5-8 LPA,2,292.61,3,Y,No,12,12,3,4,160,0,6,5,54,4,1,0,0,0,2024-07-25,,Bengaluru,Hybrid,Full-time,64,2,2,43000,Employee Referral,2025-10-03,Promoted,,2026-05-31
NX00595,32,26-35,No,Active,Travel_Rarely,2931.82,Engineering,10,3,Bachelor's,Other,1,10595,5,Male,4,2,Software Engineer,3,Single,64500,5-8 LPA,2,366.48,2,Y,No,3,15,3,5,160,2,10,0,3,3,1,1,1,0,2024-07-12,,Bengaluru,Remote,Full-time,83,4,4,54000,Recruitment Agency,2025-04-10,Promoted,,2026-05-31
NX00596,36,36-45,No,Active,Travel_Rarely,2659.09,Sales,6,2,Diploma,Commerce,1,10596,4,Female,4,2,Account Manager,3,Married,58500,5-8 LPA,2,332.39,2,Y,No,11,13,4,4,160,1,10,5,42,2,1,1,1,1,2024-11-30,,Hyderabad,On-site,Full-time,68,7,3,63000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00597,34,26-35,No,Active,Travel_Rarely,3818.18,Product,1,1,High School,Engineering,1,10597,4,Male,3,2,UX Designer,4,Single,84000,8-12 LPA,3,477.27,4,Y,No,0,13,3,4,160,0,8,4,30,4,3,2,2,0,2022-12-04,,Bengaluru,Remote,Contract,91,5,3,71000,Recruitment Agency,2024-02-20,Promoted,,2026-05-31
NX00598,25,18-25,No,Active,Travel_Rarely,1931.82,Customer Success,13,4,Master's,Other,1,10598,5,Male,3,1,Customer Success Associate,3,Married,42500,5-8 LPA,2,241.48,1,Y,Yes,16,15,3,4,160,0,1,2,20,3,0,0,0,0,2025-05-31,,Hyderabad,Hybrid,Full-time,74,1,3,26000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00599,49,46-55,No,Active,Travel_Frequently,10431.82,Engineering,7,3,Bachelor's,Computer Science,1,10599,5,Female,3,4,Engineering Manager,4,Single,229500,25+ LPA,6,1303.98,4,Y,No,0,13,4,4,160,2,25,2,18,3,10,1,1,3,2015-10-06,,Bengaluru,Hybrid,Full-time,85,2,3,441000,Employee Referral,2024-12-08,Promoted,,2026-05-31
NX00600,41,36-45,No,Active,Non-Travel,10340.91,Engineering,17,5,Doctorate,Engineering,1,10600,4,Male,4,4,Senior Software Engineer,4,Married,227500,25+ LPA,6,1292.61,3,Y,No,1,14,4,3,160,2,15,4,49,5,1,0,0,0,2024-09-05,,Bengaluru,Hybrid,Full-time,98,1,5,437000,LinkedIn,2026-01-17,Promoted,,2026-05-31
NX00601,35,26-35,No,Active,Travel_Rarely,2750.0,Customer Success,22,3,Bachelor's,Commerce,1,10601,5,Male,3,2,Customer Success Associate,3,Married,60500,5-8 LPA,2,343.75,2,Y,No,6,10,3,4,160,1,9,5,40,4,0,0,0,0,2025-10-18,,Gurugram,Hybrid,Full-time,73,3,2,51000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX00602,25,18-25,No,Active,Non-Travel,1409.09,Customer Success,3,2,Diploma,Business,1,10602,3,Female,5,1,Customer Success Associate,4,Single,31000,Below 5 LPA,1,176.14,1,Y,No,0,15,4,4,160,1,2,6,40,5,1,1,0,0,2024-05-31,,Mumbai,Remote,Full-time,98,0,4,26000,Company Careers Page,2026-01-22,Promoted,,2026-05-31
NX00603,32,26-35,No,Active,Travel_Rarely,3272.73,Human Resources,9,4,Master's,Human Resources,1,10603,4,Female,3,2,HR Executive,4,Single,72000,8-12 LPA,3,409.09,3,Y,No,10,10,3,2,160,0,6,0,5,3,1,0,1,0,2025-03-23,,Mumbai,Hybrid,Full-time,67,2,5,60000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00604,25,18-25,No,Active,Travel_Rarely,1681.82,Marketing,1,2,Diploma,Other,1,10604,3,Female,3,1,Marketing Executive,4,Single,37000,Below 5 LPA,1,210.23,4,Y,No,0,12,2,4,160,0,3,4,29,5,3,1,0,1,2023-05-31,,Bengaluru,On-site,Full-time,88,13,3,13000,Job Portal,2025-06-26,Promoted,,2026-05-31
NX00605,25,18-25,No,Active,Travel_Rarely,1636.36,Sales,6,3,Bachelor's,Business,1,10605,3,Male,5,1,Sales Executive,5,Married,36000,Below 5 LPA,1,204.55,1,Y,No,6,9,2,3,160,0,2,2,24,4,1,1,1,1,2024-07-24,,Jaipur,On-site,Full-time,92,4,3,13000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00606,23,18-25,No,Active,Travel_Rarely,1272.73,Product,3,2,Diploma,Computer Science,1,10606,4,Female,3,1,Product Manager,3,Single,28000,Below 5 LPA,1,159.09,2,Y,No,13,14,3,2,160,0,1,3,29,2,0,0,0,0,2026-01-17,,Mumbai,On-site,Intern,76,16,4,17000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00607,27,26-35,No,Active,Travel_Rarely,2000.0,Sales,21,4,Master's,Marketing,1,10607,3,Male,3,1,Sales Executive,4,Divorced,44000,5-8 LPA,2,250.0,1,Y,No,12,14,5,5,160,0,3,4,47,3,1,0,1,0,2024-10-08,,Jaipur,On-site,Full-time,65,1,2,48000,LinkedIn,2025-03-18,Promoted,,2026-05-31
NX00608,44,36-45,No,Active,Travel_Rarely,12075.0,Engineering,12,5,Doctorate,Data Science,1,10608,3,Male,4,4,Senior Software Engineer,5,Married,265650,25+ LPA,6,1509.38,5,Y,No,0,13,3,5,160,0,20,3,40,3,2,2,1,2,2023-10-09,,Pune,On-site,Contract,94,3,5,446000,Employee Referral,2024-06-17,Promoted,,2026-05-31
NX00609,27,26-35,No,Active,Travel_Frequently,1613.64,Customer Success,11,3,Bachelor's,Communication,1,10609,4,Female,3,1,Customer Success Associate,3,Married,35500,Below 5 LPA,1,201.7,1,Y,No,1,13,2,4,160,0,3,3,31,4,3,2,2,2,2023-05-31,,Bengaluru,Hybrid,Full-time,67,9,2,13000,Recruitment Agency,2023-06-04,Promoted,,2026-05-31
NX00610,24,18-25,Yes,Exited,Travel_Rarely,1409.09,Customer Success,24,3,Bachelor's,Commerce,1,10610,3,Female,4,1,Support Specialist,4,Single,31000,Below 5 LPA,1,176.14,2,Y,No,0,12,4,3,160,0,3,2,14,3,3,0,3,2,2021-09-15,2024-09-15,Gurugram,On-site,Full-time,87,0,2,26000,Recruitment Agency,,Not Yet Promoted,Compensation,2026-05-31
NX00611,39,36-45,No,Active,Travel_Rarely,4545.45,Customer Success,15,4,Master's,Other,1,10611,3,Female,4,3,Customer Success Manager,4,Single,100000,12-18 LPA,4,568.18,3,Y,Yes,34,17,5,3,160,0,16,4,43,3,2,1,0,1,2024-04-06,,Bengaluru,On-site,Full-time,71,0,4,168000,Job Portal,2025-10-23,Promoted,,2026-05-31
NX00612,35,26-35,No,Active,Non-Travel,2477.27,Human Resources,30,3,Bachelor's,Psychology,1,10612,3,Female,4,2,Talent Acquisition Specialist,5,Married,54500,5-8 LPA,2,309.66,2,Y,No,0,13,3,5,160,2,10,4,29,3,2,1,2,1,2023-11-14,,Bengaluru,Remote,Full-time,95,7,4,46000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00613,29,26-35,No,Active,Travel_Rarely,3022.73,Operations,7,4,Master's,Engineering,1,10613,3,Female,3,2,Operations Analyst,4,Divorced,66500,5-8 LPA,2,377.84,1,Y,No,10,13,3,4,160,1,5,5,54,3,4,2,4,2,2021-06-10,,Pune,Hybrid,Full-time,70,5,2,56000,LinkedIn,2021-07-19,Promoted,,2026-05-31
NX00614,41,36-45,No,Active,Non-Travel,5681.82,Finance,4,3,Bachelor's,Commerce,1,10614,2,Female,4,3,Financial Analyst,1,Single,125000,12-18 LPA,4,710.23,3,Y,No,0,12,4,4,160,1,13,1,16,4,2,2,2,1,2024-01-21,,Mumbai,Hybrid,Full-time,67,2,3,180000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00615,28,26-35,No,Active,Travel_Rarely,2113.64,Engineering,12,3,Bachelor's,Engineering,1,10615,3,Female,5,1,Software Engineer,4,Married,46500,5-8 LPA,2,264.2,2,Y,No,4,14,4,4,160,1,6,2,20,3,2,2,0,1,2023-10-08,,Hyderabad,Remote,Full-time,76,0,2,39000,Recruitment Agency,2025-12-31,Promoted,,2026-05-31
NX00616,33,26-35,No,Active,Travel_Frequently,6295.45,Sales,21,4,Master's,Commerce,1,10616,4,Female,4,3,Account Manager,4,Single,138500,12-18 LPA,4,786.93,2,Y,Yes,18,14,3,4,160,2,10,3,22,3,6,4,3,1,2019-12-02,,Jaipur,Hybrid,Full-time,78,10,4,166000,Company Careers Page,2022-11-23,Promoted,,2026-05-31
NX00617,30,26-35,No,Active,Travel_Rarely,5798.86,Engineering,13,3,Bachelor's,Other,1,10617,4,Male,3,3,Senior Software Engineer,3,Single,127575,12-18 LPA,4,724.86,4,Y,No,16,14,4,4,160,0,8,4,30,5,0,0,0,0,2025-09-02,,Pune,Remote,Contract,76,13,4,184000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00618,40,36-45,No,Active,Travel_Frequently,4022.73,Operations,12,3,Bachelor's,Commerce,1,10618,3,Female,3,3,Operations Analyst,2,Single,88500,8-12 LPA,3,502.84,4,Y,No,0,13,3,3,160,0,15,2,13,4,0,0,0,0,2026-03-21,,Mumbai,Hybrid,Full-time,77,3,5,106000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00619,41,36-45,No,Active,Travel_Frequently,4340.91,Customer Success,10,1,High School,Business,1,10619,4,Male,3,3,Customer Success Manager,4,Married,95500,8-12 LPA,3,542.61,2,Y,No,9,14,4,4,160,1,10,4,31,4,3,1,1,3,2022-06-14,,Gurugram,Hybrid,Full-time,88,0,5,138000,Employee Referral,2025-03-05,Promoted,,2026-05-31
NX00620,30,26-35,No,Active,Non-Travel,2863.64,Finance,8,4,Master's,Finance,1,10620,3,Female,3,2,Accountant,3,Single,63000,5-8 LPA,2,357.95,1,Y,No,19,17,3,4,160,1,6,3,33,4,5,4,5,1,2020-11-20,,Bengaluru,Hybrid,Full-time,70,3,4,53000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00621,38,36-45,No,Active,Travel_Frequently,9090.91,Sales,9,2,Diploma,Commerce,1,10621,3,Male,4,4,Sales Manager,3,Single,200000,18-25 LPA,5,1136.36,4,Y,No,0,13,4,3,160,3,16,4,43,5,2,2,1,1,2023-12-18,,Hyderabad,Remote,Full-time,89,3,4,384000,Employee Referral,2024-12-20,Promoted,,2026-05-31
NX00622,34,26-35,No,Active,Non-Travel,6045.45,Product,3,4,Master's,Business,1,10622,5,Female,4,3,UX Designer,5,Single,133000,12-18 LPA,4,755.68,3,Y,No,1,13,3,2,160,1,10,2,19,3,4,2,3,2,2021-09-14,,Gurugram,Hybrid,Full-time,90,5,5,160000,Employee Referral,2023-04-25,Promoted,,2026-05-31
NX00623,41,36-45,No,Active,Non-Travel,6590.91,Engineering,10,4,Master's,Data Science,1,10623,4,Male,4,3,Senior Software Engineer,5,Divorced,145000,12-18 LPA,4,823.86,2,Y,No,14,8,3,5,160,1,10,2,18,4,1,1,1,0,2025-01-27,,Gurugram,On-site,Full-time,86,11,4,174000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00624,23,18-25,No,Active,Travel_Rarely,1477.27,Customer Success,2,3,Bachelor's,Other,1,10624,4,Female,4,1,Support Specialist,4,Married,32500,Below 5 LPA,1,184.66,2,Y,No,0,12,3,5,160,1,1,4,51,3,0,0,0,0,2025-05-31,,Bengaluru,Hybrid,Full-time,71,7,3,20000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00625,30,26-35,No,Active,Travel_Rarely,2500.0,Customer Success,5,3,Bachelor's,Other,1,10625,2,Female,4,2,Support Specialist,4,Married,55000,5-8 LPA,2,312.5,2,Y,No,7,11,2,3,160,1,5,4,43,3,0,0,0,0,2025-07-06,,Gurugram,On-site,Full-time,73,11,3,33000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00626,26,26-35,No,Active,Non-Travel,3772.73,Finance,11,4,Master's,Finance,1,10626,3,Female,3,2,Financial Analyst,4,Married,83000,8-12 LPA,3,471.59,2,Y,No,16,13,3,2,160,1,3,3,29,5,3,1,3,1,2023-05-31,,Mumbai,Hybrid,Full-time,77,16,3,70000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00627,30,26-35,No,Active,Travel_Rarely,3388.64,Customer Success,10,2,Diploma,Commerce,1,10627,5,Female,3,2,Customer Success Executive,4,Single,74550,8-12 LPA,3,423.58,6,Y,No,15,13,4,4,160,0,5,1,13,2,0,0,0,0,2025-06-29,,Bengaluru,Hybrid,Contract,81,11,3,81000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00628,33,26-35,No,Active,Travel_Rarely,6522.73,Engineering,4,4,Master's,Computer Science,1,10628,4,Male,4,3,Senior Software Engineer,4,Married,143500,12-18 LPA,4,815.34,3,Y,No,1,18,4,4,160,2,9,1,15,4,0,0,0,0,2025-06-20,,Bengaluru,Hybrid,Full-time,89,3,3,207000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00629,31,26-35,Yes,Exited,Travel_Rarely,2568.18,Operations,13,5,Doctorate,Engineering,1,10629,1,Male,3,2,Operations Analyst,3,Married,56500,5-8 LPA,2,321.02,7,Y,Yes,26,8,2,1,160,1,6,2,23,2,1,1,1,1,2025-01-02,2026-03-14,Hyderabad,On-site,Full-time,46,5,4,34000,LinkedIn,,Not Yet Promoted,Compensation,2026-05-31
NX00630,24,18-25,No,Active,Non-Travel,1590.91,Marketing,12,3,Bachelor's,Other,1,10630,3,Male,4,1,Marketing Executive,5,Married,35000,Below 5 LPA,1,198.86,5,Y,No,3,16,3,4,160,0,3,2,27,3,3,2,3,1,2023-05-31,,Hyderabad,Hybrid,Full-time,98,3,3,21000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00631,38,36-45,No,Active,Non-Travel,9613.64,Product,15,2,Diploma,Design,1,10631,2,Male,2,4,Product Manager,3,Single,211500,25+ LPA,6,1201.7,6,Y,No,5,16,5,4,160,3,13,3,30,4,5,2,5,3,2020-06-11,,Gurugram,Hybrid,Full-time,68,0,3,457000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00632,38,36-45,No,Active,Travel_Rarely,6022.73,Sales,3,4,Master's,Commerce,1,10632,4,Female,4,3,Senior Account Manager,2,Divorced,132500,12-18 LPA,4,752.84,3,Y,No,10,14,3,3,160,2,13,4,44,2,3,2,1,1,2022-07-23,,Gurugram,On-site,Full-time,72,2,3,159000,Employee Referral,2024-06-06,Promoted,,2026-05-31
NX00633,44,36-45,No,Active,Travel_Rarely,8363.64,Product,7,4,Master's,Design,1,10633,5,Male,3,4,Product Manager,5,Single,184000,18-25 LPA,5,1045.45,5,Y,Yes,21,8,2,3,160,3,20,3,27,2,7,5,1,1,2018-09-25,,Bengaluru,Hybrid,Full-time,69,2,4,265000,Recruitment Agency,2025-02-09,Promoted,,2026-05-31
NX00634,34,26-35,No,Active,Travel_Rarely,5500.0,Customer Success,15,3,Bachelor's,Communication,1,10634,4,Female,5,3,Customer Success Executive,3,Single,121000,12-18 LPA,4,687.5,2,Y,No,0,15,4,4,160,3,10,6,67,2,1,1,1,1,2024-08-05,,Gurugram,Hybrid,Full-time,74,2,3,174000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00635,36,36-45,Yes,Exited,Non-Travel,7750.0,Engineering,4,1,High School,Data Science,1,10635,2,Female,3,3,Senior Software Engineer,3,Married,170500,18-25 LPA,5,968.75,2,Y,Yes,26,14,4,4,160,2,14,2,26,3,1,0,1,0,2024-02-02,2025-10-25,Gurugram,Remote,Full-time,57,0,3,246000,Employee Referral,,Not Yet Promoted,Compensation,2026-05-31
NX00636,28,26-35,Yes,Exited,Non-Travel,3727.27,Engineering,3,4,Master's,Computer Science,1,10636,4,Female,3,2,DevOps Engineer,2,Married,82000,8-12 LPA,3,465.91,3,Y,No,0,15,3,4,160,2,6,3,33,5,2,1,1,1,2022-10-03,2025-09-18,Gurugram,Hybrid,Full-time,73,9,4,69000,Employee Referral,2024-04-12,Promoted,Better Opportunity,2026-05-31
NX00637,29,26-35,No,Active,Travel_Rarely,2457.95,Customer Success,15,4,Master's,Communication,1,10637,4,Male,4,2,Support Specialist,5,Married,54075,5-8 LPA,2,307.24,6,Y,No,0,8,3,3,160,0,3,5,40,3,3,1,0,1,2023-05-31,,Bengaluru,Hybrid,Contract,87,18,5,45000,Recruitment Agency,2026-03-25,Promoted,,2026-05-31
NX00638,27,26-35,No,Active,Travel_Rarely,1931.82,Marketing,14,2,Diploma,Other,1,10638,3,Male,4,1,Marketing Executive,4,Single,42500,5-8 LPA,2,241.48,5,Y,No,18,13,4,4,160,0,2,4,29,5,1,1,0,0,2024-05-31,,Pune,Hybrid,Full-time,80,1,3,36000,Company Careers Page,2025-07-17,Promoted,,2026-05-31
NX00639,41,36-45,No,Active,Travel_Rarely,11454.55,Engineering,14,2,Diploma,Computer Science,1,10639,4,Female,4,4,Engineering Manager,3,Married,252000,25+ LPA,6,1431.82,5,Y,Yes,26,14,4,2,160,2,18,3,25,3,1,1,1,0,2024-12-28,,Gurugram,Remote,Full-time,56,2,3,484000,Employee Referral,2025-01-11,Promoted,,2026-05-31
NX00640,28,26-35,No,Active,Travel_Rarely,3136.36,Human Resources,1,1,High School,Human Resources,1,10640,4,Male,4,2,Learning & Development Specialist,3,Single,69000,8-12 LPA,3,392.05,1,Y,Yes,34,9,2,4,160,0,7,4,38,3,7,1,1,1,2019-05-31,,Bengaluru,Hybrid,Full-time,66,12,5,41000,Employee Referral,2024-07-24,Promoted,,2026-05-31
NX00641,34,26-35,No,Active,Travel_Rarely,6681.82,Finance,18,3,Bachelor's,Finance,1,10641,5,Female,3,3,Financial Analyst,4,Married,147000,12-18 LPA,4,835.23,3,Y,No,6,18,4,4,160,1,12,3,22,4,0,0,0,0,2025-09-01,,Hyderabad,Hybrid,Full-time,93,4,3,212000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00642,25,18-25,No,Active,Non-Travel,2409.09,Engineering,11,1,High School,Computer Science,1,10642,4,Female,3,1,QA Engineer,5,Single,53000,5-8 LPA,2,301.14,1,Y,No,0,12,4,2,160,1,2,0,6,3,1,1,0,1,2024-05-31,,Mumbai,Hybrid,Full-time,98,14,5,45000,Employee Referral,2026-02-11,Promoted,,2026-05-31
NX00643,24,18-25,No,Active,Non-Travel,1750.0,Engineering,3,4,Master's,Engineering,1,10643,5,Female,4,1,Software Engineer,5,Single,38500,Below 5 LPA,1,218.75,1,Y,No,0,15,4,3,160,1,1,3,30,5,0,0,0,0,2025-05-31,,Gurugram,Remote,Full-time,96,14,3,32000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00644,36,36-45,No,Active,Travel_Rarely,6613.64,Engineering,16,4,Master's,Computer Science,1,10644,2,Female,3,3,Senior Software Engineer,3,Married,145500,12-18 LPA,4,826.7,2,Y,No,3,13,3,3,160,1,14,4,43,4,5,3,1,3,2020-07-25,,Hyderabad,Hybrid,Full-time,70,0,4,175000,LinkedIn,2025-04-25,Promoted,,2026-05-31
NX00645,26,26-35,No,Active,Non-Travel,2431.82,Engineering,18,3,Bachelor's,Computer Science,1,10645,2,Female,4,1,Software Engineer,3,Single,53500,5-8 LPA,2,303.98,5,Y,Yes,26,11,4,3,160,0,2,5,60,2,1,1,0,1,2024-05-31,,Pune,Hybrid,Full-time,34,9,3,45000,LinkedIn,2026-03-07,Promoted,,2026-05-31
NX00646,26,26-35,Yes,Exited,Travel_Rarely,1386.36,Sales,7,2,Diploma,Business,1,10646,2,Male,3,1,Sales Executive,3,Single,30500,Below 5 LPA,1,173.3,1,Y,Yes,30,10,3,4,160,0,4,3,25,3,4,1,0,1,2020-03-26,2024-03-26,Mumbai,Hybrid,Full-time,59,2,3,18000,Employee Referral,2023-04-16,Promoted,Relocation,2026-05-31
NX00647,46,46-55,No,Active,Non-Travel,13386.36,Engineering,10,3,Bachelor's,Computer Science,1,10647,5,Male,3,5,Engineering Manager,3,Single,294500,25+ LPA,6,1673.3,4,Y,No,2,9,2,3,160,3,18,4,44,3,1,0,0,1,2024-08-10,,Pune,Remote,Full-time,92,4,5,565000,Company Careers Page,2026-02-22,Promoted,,2026-05-31
NX00648,31,26-35,No,Active,Non-Travel,2204.55,Customer Success,11,4,Master's,Communication,1,10648,4,Male,4,2,Customer Success Executive,2,Single,48500,5-8 LPA,2,275.57,4,Y,No,5,14,4,4,160,1,9,5,50,3,4,3,1,2,2022-01-27,,Gurugram,Hybrid,Full-time,64,20,3,52000,Employee Referral,2024-06-15,Promoted,,2026-05-31
NX00649,26,26-35,No,Active,Non-Travel,1789.77,Human Resources,4,3,Bachelor's,Human Resources,1,10649,5,Male,5,1,HR Executive,5,Married,39375,Below 5 LPA,1,223.72,2,Y,No,0,13,3,4,160,0,3,3,21,2,2,1,2,2,2023-09-18,,Gurugram,Hybrid,Contract,98,1,5,24000,Employee Referral,2024-01-02,Promoted,,2026-05-31
NX00650,27,26-35,No,Active,Non-Travel,3340.91,Product,7,4,Master's,Business,1,10650,2,Male,5,2,UX Designer,4,Married,73500,8-12 LPA,3,417.61,2,Y,Yes,25,10,3,4,160,2,3,0,3,4,3,2,3,1,2023-05-31,,Hyderabad,On-site,Full-time,73,3,4,62000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00651,31,26-35,No,Active,Travel_Rarely,2553.41,Operations,2,3,Bachelor's,Business,1,10651,5,Male,2,2,Supply Chain Analyst,4,Married,56175,5-8 LPA,2,319.18,3,Y,No,0,9,3,3,160,0,7,4,37,4,2,1,1,0,2023-12-11,,Gurugram,Hybrid,Contract,89,12,5,47000,Company Careers Page,2024-09-26,Promoted,,2026-05-31
NX00652,42,36-45,No,Active,Non-Travel,7590.91,Human Resources,3,3,Bachelor's,Human Resources,1,10652,4,Male,3,4,HR Manager,3,Married,167000,18-25 LPA,5,948.86,3,Y,No,18,10,3,4,160,2,20,5,35,3,5,4,4,2,2021-01-02,,Hyderabad,Remote,Full-time,80,13,4,281000,LinkedIn,2021-08-18,Promoted,,2026-05-31
